永宁,宁夏,750100,951
贺兰,宁夏,750200,951
石嘴山,宁夏,753000,952
平罗,宁夏,753400,952
陶乐,宁夏,753500,952
惠农,宁夏,753600,952
吴忠,宁夏,751100,953
中宁,宁夏,751200,953
同心,宁夏,751300,953
灵武,宁夏,751400,953
盐池,宁夏,751500,953
青铜峡,宁夏,751600,953
中卫,宁夏,751700,953
固原,宁夏,756000,954
海原,宁夏,756100,954
西吉,宁夏,756200,954
隆德,宁夏,756300,954
泾源,宁夏,756400,954
彭阳,宁夏,756500,954
海晏,青海,812200,970
西宁,青海,810000,971
大通,青海,810100,971
互助,青海,810500,972
乐都,青海,810700,972
民和,青海,810800,972
化隆,青海,810900,972
循化,青海,811100,972
湟中,青海,811600,972
湟源,青海,812100,972
同仁,青海,811300,973
共和,青海,813000,974
玛沁,青海,814000,975
玉树,青海,815000,976
德令哈,青海,817000,977
门源,青海,810300,978
格尔木,青海,816000,979
河南,青海,811500,9820
尖扎,青海,811200,9828
泽库,青海,811400,9828
乌兰,青海,817100,9831
都兰,青海,816100,9832
天峻,青海,817200,9833
治多,青海,815400,9834
称多,青海,815100,9835
囊谦,青海,815200,9836
杂多,青海,815300,9837
曲麻莱,青海,815500,9838
龙羊峡,青海,811800,9839
茫崖,青海,817500,9840
贵德,青海,811700,9841
贵南,青海,813100,9842
兴海,青海,813300,9843
同德,青海,813200,9844
祁连,青海,810400,9846
刚察,青海,812300,9847
大柴旦,青海,817300,9848
冷湖,青海,817400,9849
达日,青海,814200,9851
玛多,青海,813500,9852
班玛,青海,814300,9853
甘德,青海,814100,9854
克拉玛依,新疆,834000,990
布克赛尔,新疆,834000,990
乌鲁木齐,新疆,830000,991
乌苏,新疆,833000,992
奎屯,新疆,833200,992
庄浪,甘肃,741700,993
华亭,甘肃,744100,993
石河子,新疆,832000,993
沙湾,新疆,832100,993
昌吉,新疆,831100,994
米泉,新疆,831400,994
阜康,新疆,831500,994
吉木萨尔,新疆,831700,994
奇台,新疆,831800,994
木垒,新疆,831900,994
玛纳斯,新疆,832200,994
吐鲁番,新疆,838000,995
托克逊,新疆,838100,995
鄯善,新疆,838200,995
库尔勒,新疆,841000,996
焉耆,新疆,841100,996
和硕,新疆,841200,996
和静,新疆,841300,996
博湖,新疆,841400,996
尉犁,新疆,841500,996
轮台,新疆,841600,996
若羌,新疆,841800,996
且末,新疆,841900,996
库车,新疆,842000,997
新和,新疆,842100,997
沙雅,新疆,842200,997
拜城,新疆,842300,997
阿克苏,新疆,843000,997
温宿,新疆,843100,997
阿瓦提,新疆,843200,997
阿拉尔,新疆,843300,997
乌什,新疆,843400,997
阿合奇,新疆,843500,997
柯坪,新疆,843600,997
巴楚,新疆,843800,998
咯什,新疆,844000,998
疏附,新疆,844100,998
伽师,新疆,844300,998
英吉沙,新疆,844500,998
麦盖提,新疆,844600,998
莎车,新疆,844700,998
泽普,新疆,844800,998
叶城,新疆,844900,998
伊宁,新疆,835000,999
霍城,新疆,835200,999
察布查尔,新疆,835300,999
巩留,新疆,835400,999
特克斯,新疆,835500,999
昭苏,新疆,835600,999
尼勒克,新疆,835700,999
新源,新疆,835800,999
疏勒,新疆,844200,999
塔什库尔干,新疆,845200,999
阿莲,台湾,822,886
安定,台湾,745,887
安平,台湾,708,888
八德,台湾,334,889
八里,台湾,249,890
白河,台湾,732,891
白沙,台湾,884,892
板桥,台湾,220,893
褒忠,台湾,634,894
宝山,台湾,308,895
卑南,台湾,931,896
北斗,台湾,521,897
北港,台湾,651,898
北门,台湾,727,899
北埔,台湾,314,900
北投,台湾,112,901
补子,台湾,613,902
布袋,台湾,739,903
草屯,台湾,542,904
长宾,台湾,937,905
长治,台湾,905,906
潮州,台湾,910,907
车城,台湾,923,908
城中区,台湾,100,909
成功,台湾,936,910
池上,台湾,934,911
春日,台湾,920,912
刺桐,台湾,647,913
